Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total,Punto_Reorden,Ratio_Stock,Necesita_Reabastecimiento
302,18.68,4,1.62,0,1,74.72,4.041755888650964,1
393,14.22,2,0.65,0,1,28.44,13.818565400843882,0
391,18.17,13,3.64,0,1,236.21000000000004,1.6553067185978576,2
567,14.16,8,2.81,0,1,113.28,5.005296610169491,1
381,16.02,10,0.0,0,1,160.2,2.3782771535580527,1
404,24.12,8,0.52,0,1,192.96,2.093698175787728,2
519,24.01,4,4.17,0,1,96.04,5.403998334027488,1
277,21.16,2,0.0,0,1,42.32,6.545368620037807,0
497,21.14,7,0.81,0,1,147.98000000000002,3.3585619678334906,1
563,19.88,2,1.1,0,1,39.76,14.159959758551308,0
311,20.91,10,0.0,0,1,209.1,1.487326637972262,2
236,8.91,4,4.83,0,1,35.64,6.621773288439955,0
588,30.8,11,0.0,0,1,338.8,1.7355371900826446,2
467,23.94,7,0.0,0,1,167.58,2.7867287265783505,1
579,12.22,12,0.0,0,1,146.64,3.9484451718494262,1
745,19.12,4,0.0,0,1,76.48,9.741108786610878,0
371,21.51,13,0.16,0,1,279.63,1.3267532095983978,2
232,26.59,8,0.75,0,1,212.72,1.0906355772846934,2
505,11.59,3,0.53,0,1,34.77,14.52401495542134,0
465,17.46,7,0.0,0,1,122.22,3.8046146293568976,1
738,20.14,14,1.24,0,1,281.96000000000004,2.617392537948645,1
478,18.22,3,2.51,0,1,54.66,8.744968898646176,0
640,21.58,14,0.0,0,1,302.12,2.1183635641466965,2
567,24.54,6,0.0,0,1,147.24,3.850855745721271,1
336,25.18,8,1.28,0,1,201.44,1.6679904686258935,2
421,21.69,11,0.0,0,1,238.59,1.7645332998030092,2
292,20.62,10,1.15,0,1,206.2,1.4161008729388942,2
505,25.49,7,1.2,0,1,178.42999999999998,2.830241551308637,1
674,22.02,14,0.0,0,1,308.28,2.186324120929026,2
513,23.89,6,1.23,0,1,143.34,3.5789033068229386,1
458,15.36,4,1.47,0,1,61.44,7.454427083333334,0
430,17.0,6,0.0,0,1,102.0,4.215686274509804,1
533,25.1,8,0.0,0,1,200.8,2.6543824701195216,1
581,22.69,11,2.14,0,1,249.59,2.3278176208982733,1
412,13.82,9,4.46,0,1,124.38,3.312429651069304,1
634,11.37,8,1.65,0,1,90.96,6.97009674582234,0
493,13.3,7,3.68,0,1,93.1,5.295381310418904,1
505,21.76,8,0.0,0,1,174.08,2.900965073529412,1
343,18.29,7,3.69,0,1,128.03,2.679059595407326,1
568,17.53,5,1.28,0,1,87.65,6.48031945236737,0
555,18.6,6,1.06,0,1,111.6,4.973118279569892,1
282,19.03,14,2.92,0,1,266.42,1.058479093161174,2
476,25.03,13,1.05,0,1,325.39,1.4628599526721782,2
471,25.16,5,0.0,0,1,125.8,3.744038155802862,1
591,18.46,7,0.0,0,1,129.22,4.573595418665842,1
430,22.34,10,3.17,0,1,223.4,1.924798567591764,2
255,23.11,11,0.36,0,1,254.21,1.0031076668895795,2
598,19.58,7,2.12,0,1,137.06,4.363052677659419,1
441,25.35,11,1.17,0,1,278.85,1.5814954276492736,2
486,18.91,13,2.07,0,1,245.83,1.976975958996054,2
275,23.02,14,0.0,0,1,322.28,0.8532952711927517,2
639,21.34,12,0.0,0,1,256.08,2.495313964386129,1
359,19.67,12,1.38,0,1,236.04,1.5209286561599729,2
541,8.63,14,0.77,0,1,120.82,4.477735474259228,1
415,21.31,8,4.5,0,1,170.48,2.43430314406382,1
583,19.2,9,0.0,0,1,172.79999999999998,3.373842592592593,1
374,19.22,7,0.0,0,1,134.54,2.7798424260442998,1
701,19.71,7,0.08,0,1,137.97,5.080814669855766,1
528,10.63,5,2.1,0,1,53.150000000000006,9.93414863593603,0
698,10.59,3,0.0,0,1,31.77,21.97041233868429,0
462,21.14,11,0.0,0,1,232.54,1.9867549668874167,2
392,18.27,9,0.0,0,1,164.43,2.38399318859089,1
581,22.93,13,0.89,0,1,298.09,1.949075782481801,2
408,15.09,14,0.0,0,1,211.26,1.931269525702925,2
536,8.74,8,3.25,0,1,69.92,7.665903890160183,0
523,32.76,14,0.0,0,1,458.64,1.140327926042212,2
490,17.01,2,0.0,0,1,34.02,14.403292181069958,0
460,18.16,4,3.72,0,1,72.64,6.332599118942731,0
424,18.56,12,0.0,0,1,222.72,1.9037356321839085,2
201,22.28,2,0.0,0,1,44.56,4.510771992818671,1
573,30.19,8,0.0,0,1,241.52,2.3724743292480954,1
607,22.05,4,0.0,0,1,88.2,6.882086167800454,0
509,12.59,5,0.0,0,1,62.95,8.085782366957902,0
274,19.96,6,3.59,0,1,119.76,2.2879091516366064,1
483,32.39,2,3.95,0,1,64.78,7.456004939796233,0
611,23.28,14,0.0,0,1,325.92,1.874693176239568,2
683,22.17,5,2.35,0,1,110.85,6.16147947677041,0
327,17.22,5,0.0,0,1,86.1,3.7979094076655056,1
551,22.05,12,1.11,0,1,264.6,2.082388510959939,2
534,20.76,3,0.0,1,1,62.28,8.574181117533719,0
317,27.7,11,1.5,0,1,304.7,1.0403675746636036,2
726,15.99,9,0.0,0,1,143.91,5.044819678966021,1
254,14.62,2,0.19,0,1,29.24,8.686730506155952,0
517,24.96,12,2.21,0,1,299.52,1.7260950854700856,2
484,24.94,2,2.65,0,1,49.88,9.70328789093825,0
524,22.1,10,0.91,0,1,221.0,2.3710407239819005,1
750,29.61,3,0.0,0,1,88.83,8.443093549476528,0
588,12.05,9,1.84,0,1,108.45,5.421853388658368,1
256,21.75,2,3.03,0,1,43.5,5.885057471264368,0
405,16.18,2,0.31,0,1,32.36,12.515451174289248,0
464,22.67,13,0.0,0,1,294.71000000000004,1.5744290997930166,2
517,25.4,4,0.0,0,1,101.6,5.088582677165355,1
456,23.18,2,2.81,0,1,46.36,9.836065573770492,0
491,27.12,14,0.0,0,1,379.68,1.2931942688579856,2
634,22.75,3,1.85,0,1,68.25,9.28937728937729,0
460,30.86,4,0.0,0,1,123.44,3.72650680492547,1
366,17.76,5,0.21,0,1,88.80000000000001,4.121621621621621,1
325,14.75,4,2.21,0,1,59.0,5.508474576271187,1
366,13.24,14,1.82,0,1,185.36,1.9745360379801469,2
346,19.69,8,1.49,0,1,157.52,2.196546470289487,2
361,13.61,6,0.79,0,1,81.66,4.420769042370806,1
362,19.9,4,2.07,0,1,79.6,4.547738693467337,1
562,19.38,4,0.0,0,1,77.52,7.249742002063984,0
472,22.26,7,1.52,0,1,155.82000000000002,3.0291361827749963,1
359,25.4,2,0.94,0,1,50.8,7.0669291338582685,0
470,26.51,13,0.0,0,1,344.63,1.3637814467689986,2
560,25.13,7,1.85,0,1,175.91,3.183446080382013,1
604,17.42,2,0.0,0,1,34.84,17.336394948335244,0
606,23.44,3,0.0,0,1,70.32000000000001,8.617747440273037,0
503,15.95,3,2.72,0,1,47.85,10.512016718913271,0
475,23.93,12,1.11,0,1,287.16,1.6541301016854717,2
538,19.9,8,0.0,0,1,159.2,3.3793969849246235,1
687,23.52,7,2.3,0,1,164.64,4.172740524781341,1
608,18.78,13,0.0,0,1,244.14,2.490374375358401,1
644,15.76,12,0.86,0,1,189.12,3.4052453468697124,1
339,26.91,14,0.63,0,1,376.74,0.8998248128682911,2
774,23.12,12,2.22,0,1,277.44,2.7897923875432524,1
275,20.06,12,2.28,0,1,240.72,1.1424061149883684,2
258,22.08,11,0.0,0,1,242.88,1.0622529644268774,2
691,20.01,8,3.82,0,1,160.08,4.316591704147926,1
435,19.82,13,0.0,0,1,257.66,1.6882713653652095,2
364,24.16,8,0.0,0,1,193.28,1.883278145695364,2
479,23.33,14,0.0,0,1,326.62,1.4665360357602106,2
506,17.41,3,0.0,0,1,52.23,9.687918820601189,0
263,15.65,11,0.0,0,1,172.15,1.5277374382805693,2
408,18.35,10,1.57,0,1,183.5,2.223433242506812,1
434,28.5,12,0.0,0,1,342.0,1.2690058479532165,2
351,17.8,3,0.33,0,1,53.400000000000006,6.573033707865168,0
543,20.41,3,0.59,0,1,61.23,8.868201861832434,0
610,19.26,4,2.96,0,1,77.04,7.917964693665628,0
320,19.24,9,0.54,0,1,173.16,1.848001848001848,2
460,21.8,6,0.0,0,1,130.8,3.516819571865443,1
736,19.64,5,0.0,0,1,98.2,7.494908350305499,0
465,17.42,14,0.66,0,1,243.88,1.9066754141381008,2
802,19.52,12,0.8,0,1,234.24,3.4238387978142075,1
329,18.69,3,1.42,0,1,56.07000000000001,5.867665418227215,0
401,25.29,11,0.0,0,1,278.19,1.4414608720658544,2
743,22.3,4,0.65,0,1,89.2,8.329596412556054,0
548,25.73,3,1.66,0,1,77.19,7.09936520274647,0
348,22.05,2,1.15,0,1,44.1,7.891156462585034,0
389,18.31,12,1.81,0,1,219.72,1.7704350992171858,2
717,15.85,4,0.33,0,1,63.4,11.309148264984229,0
484,12.26,7,0.99,0,1,85.82,5.639711023071546,0
364,23.57,2,2.76,0,1,47.14,7.721680101824353,0
255,18.42,8,0.0,0,1,147.36,1.7304560260586317,2
633,21.5,11,1.8,0,1,236.5,2.676532769556025,1
326,24.01,4,0.0,0,1,96.04,3.3944189920866306,1
267,16.72,12,2.65,0,1,200.64,1.3307416267942584,2
511,17.26,3,0.0,0,1,51.78,9.868675164156045,0
486,21.27,7,0.0,0,1,148.89,3.264154745113842,1
353,25.06,5,1.37,0,1,125.3,2.8172386272944934,1
629,24.71,9,0.0,0,1,222.39,2.828364584738522,1
344,15.23,5,2.86,0,1,76.15,4.517399868680236,1
501,14.55,10,0.0,0,1,145.5,3.443298969072165,1
519,18.49,3,0.0,0,1,55.47,9.356408869659276,0
680,22.35,12,4.24,0,1,268.20000000000005,2.535421327367636,1
467,21.52,9,4.15,0,1,193.68,2.411193721602644,1
407,24.05,7,1.47,0,1,168.35,2.417582417582418,1
539,21.16,12,0.45,0,1,253.92,2.122715816005041,2
279,14.94,10,1.56,0,1,149.4,1.867469879518072,2
772,20.95,4,3.13,0,1,83.8,9.212410501193318,0
590,10.32,8,2.14,0,1,82.56,7.146317829457364,0
506,18.29,4,1.95,1,1,73.16,6.916347731000547,0
483,19.13,8,2.2,0,1,153.04,3.156037637219028,1
507,17.69,6,3.14,0,1,106.14,4.776710005652911,1
391,21.51,3,0.0,0,1,64.53,6.059197272586394,0
487,22.71,10,0.0,0,1,227.1,2.144429766622633,2
481,21.27,11,0.99,0,1,233.97,2.055819122109672,2
487,24.61,9,1.06,0,1,221.49,2.1987448643279603,2
237,20.33,5,0.0,0,1,101.65,2.331529758976881,1
517,15.39,4,1.73,0,1,61.56,8.398310591293047,0
282,24.77,4,1.84,0,1,99.08,2.8461849010900284,1
515,22.41,5,1.97,0,1,112.05,4.596162427487728,1
387,17.54,3,3.04,0,1,52.62,7.354618015963513,0
519,27.96,8,1.05,0,1,223.68,2.3202789699570814,1
530,19.58,13,1.88,0,1,254.54,2.082187475445903,2
298,22.7,3,0.0,0,1,68.1,4.375917767988253,1
378,16.18,6,4.11,0,1,97.08,3.893695920889988,1
517,24.22,9,0.0,0,1,217.98,2.3717772272685567,1
477,15.46,14,0.47,0,1,216.44,2.203844021437812,1
524,13.0,13,1.47,0,1,169.0,3.100591715976331,1
560,21.68,2,0.0,0,1,43.36,12.915129151291511,0
427,20.9,7,0.0,0,1,146.29999999999998,2.91866028708134,1
473,12.22,8,2.23,0,1,97.76,4.838379705400982,1
502,26.68,2,0.21,0,1,53.36,9.407796101949026,0
466,26.05,2,1.9,0,1,52.1,8.944337811900192,0
417,19.85,7,2.99,0,1,138.95000000000002,3.001079525008996,1
327,25.61,3,0.0,0,1,76.83,4.256149941429129,1
634,13.44,4,1.2,0,1,53.76,11.793154761904765,0
356,17.16,4,0.95,0,1,68.64,5.186480186480186,1
504,18.83,12,0.0,0,1,225.96,2.2304832713754648,1
338,23.34,13,3.32,0,1,303.42,1.1139674378748927,2
497,18.7,10,0.0,0,1,187.0,2.657754010695187,1
575,26.96,13,0.0,0,1,350.48,1.6406071673133986,2
472,9.44,5,0.86,0,1,47.2,10.000000000000002,0
720,25.81,10,0.0,0,1,258.1,2.789616427741186,1
373,15.3,3,1.91,0,1,45.900000000000006,8.126361655773419,0
407,19.21,3,0.0,0,1,57.63,7.062293944126322,0
642,23.32,7,0.0,0,1,163.24,3.932859593236952,1
364,21.43,14,0.8,0,1,300.02,1.2132524498366777,2
422,15.15,4,1.01,0,1,60.6,6.963696369636963,0
291,25.92,5,0.45,0,1,129.60000000000002,2.24537037037037,1
534,17.02,7,0.45,0,1,119.14,4.482121873426221,1
537,18.46,12,0.0,0,1,221.52,2.4241603466955577,1
444,22.17,11,0.2,0,1,243.87,1.820642145405339,2
479,21.88,13,0.0,0,1,284.44,1.684010687666995,2
597,26.36,5,0.52,0,1,131.8,4.529590288315629,1
503,24.15,5,3.2,1,1,120.75,4.165631469979296,1
482,31.41,4,0.0,0,1,125.64,3.836357847819166,1
351,15.67,5,4.26,0,1,78.35,4.479897894065092,1
584,16.66,9,0.0,0,1,149.94,3.894891289849273,1
474,26.33,13,0.04,0,1,342.29,1.3847906745741916,2
507,24.85,12,0.0,0,1,298.20000000000005,1.7002012072434605,2
699,27.93,9,0.0,0,1,251.37,2.7807614273779686,1
347,19.28,5,0.0,0,1,96.4,3.5995850622406635,1
509,18.51,8,0.12,0,1,148.08,3.437331172339276,1
559,15.38,11,2.71,0,1,169.18,3.304173070102849,1
433,16.76,2,2.41,0,1,33.52,12.917661097852028,0
570,20.3,10,3.98,0,1,203.0,2.8078817733990147,1
457,18.87,6,0.0,0,1,113.22,4.036389330506978,1
641,19.28,3,0.12,0,1,57.84,11.082295988934993,0
658,20.68,2,0.81,0,1,41.36,15.90909090909091,0
443,22.37,13,1.04,0,1,290.81,1.5233313847529315,2
259,14.53,6,0.41,1,1,87.17999999999999,2.970864877265428,1
231,25.91,10,0.0,0,1,259.1,0.8915476649942107,2
345,20.45,2,5.38,0,1,40.9,8.43520782396088,0
474,18.22,13,2.1,0,1,236.86,2.0011821329055137,2
372,14.09,14,0.0,0,1,197.26,1.8858359525499344,2
520,25.62,9,2.45,0,1,230.58,2.255182583051436,1
488,17.23,12,0.0,0,1,206.76,2.3602244147804217,1
329,14.62,4,1.26,0,1,58.48,5.625854993160055,0
437,18.04,3,0.0,0,1,54.12,8.074648928307465,0
548,23.21,6,0.46,0,1,139.26,3.9350854516731295,1
423,18.78,12,0.84,0,1,225.36,1.8769968051118209,2
500,18.9,11,3.02,0,1,207.9,2.405002405002405,1
337,16.84,9,0.0,0,1,151.56,2.223541831617841,1
426,21.38,14,0.0,0,1,299.32,1.4232259788854738,2
483,19.09,14,0.0,0,1,267.26,1.8072289156626504,2
657,16.23,11,0.0,0,1,178.53,3.680053772475214,1
365,32.21,3,0.0,0,1,96.63,3.7772948359722656,1
451,18.52,3,0.0,0,1,55.56,8.117350611951043,0
430,21.26,6,0.0,0,1,127.56,3.37096268422703,1
397,7.43,12,0.15,0,1,89.16,4.452669358456707,1
436,21.04,6,0.0,0,1,126.24,3.4537389100126745,1
310,22.75,12,0.0,0,1,273.0,1.1355311355311355,2
358,19.81,7,1.36,0,1,138.67,2.581668709886782,1
305,25.98,2,0.0,0,1,51.96,5.869899923017706,0
407,24.05,14,2.32,0,1,336.7,1.208791208791209,2
256,9.87,11,0.64,0,1,108.57,2.3579257621810816,1
521,26.02,7,4.85,0,1,182.14,2.86043702646316,1
636,22.07,10,3.8,1,1,220.7,2.881739918441323,1
271,12.88,2,2.9,0,1,25.76,10.520186335403729,0
413,22.7,8,2.26,0,1,181.6,2.274229074889868,1
589,18.06,5,3.0,0,1,90.3,6.522702104097453,0
432,18.13,4,0.0,0,1,72.52,5.956977385548814,0
491,21.13,13,0.74,0,1,274.69,1.7874695110852237,2
383,11.95,7,2.75,0,1,83.64999999999999,4.578601315002989,1
430,23.82,4,0.0,0,1,95.28,4.513014273719564,1
378,10.92,13,2.47,0,1,141.96,2.662721893491124,1
322,20.71,12,1.25,0,1,248.52,1.2956703685820057,2
388,15.59,8,0.97,0,1,124.72,3.110968569595894,1
420,20.32,14,2.96,0,1,284.48,1.476377952755905,2
408,23.08,10,1.96,0,1,230.8,1.7677642980935877,2
298,25.4,12,3.11,0,1,304.79999999999995,0.977690288713911,2
527,21.91,3,0.0,0,1,65.73,8.01764795375019,0
305,18.73,14,0.67,0,1,262.22,1.1631454503851726,2
469,15.22,9,0.0,0,1,136.98000000000002,3.423857497444882,1
674,27.31,12,0.85,0,1,327.72,2.056633711705114,2
450,21.04,4,1.69,0,1,84.16,5.346958174904943,1
276,20.6,10,1.54,0,1,206.0,1.3398058252427183,2
651,21.53,11,0.0,0,1,236.83,2.7488071612549083,1
466,20.16,4,2.22,0,1,80.64,5.778769841269841,0
257,23.71,11,0.0,0,1,260.81,0.9853916644300448,2
527,19.1,10,1.66,0,1,191.0,2.759162303664921,1
377,21.91,2,0.0,0,1,43.82,8.603377453217709,0
337,21.8,14,0.31,0,1,305.2,1.1041939711664484,2
414,17.44,4,0.0,0,1,69.76,5.934633027522936,0
541,18.97,12,0.21,0,1,227.64,2.3765594798805134,1
566,20.19,11,0.0,0,1,222.09,2.548516367238507,1
591,21.47,14,0.0,0,1,300.58,1.966198682547076,2
332,18.46,2,2.78,0,1,36.92,8.992416034669555,0
451,20.77,12,1.67,0,1,249.24,1.8095008826833572,2
468,21.33,2,0.0,0,1,42.66,10.970464135021098,0
594,24.24,11,0.65,0,1,266.64,2.227722772277228,1
513,17.52,4,3.49,0,1,70.08,7.320205479452055,0
435,21.45,13,0.0,0,1,278.85,1.5599784830554064,2
261,21.38,4,2.63,0,1,85.52,3.0519176800748364,1
506,20.46,13,0.0,0,1,265.98,1.902398676592225,2
558,18.3,12,1.79,0,1,219.6,2.540983606557377,1
233,15.3,11,0.0,0,1,168.3,1.3844325609031491,2
371,16.55,7,2.19,0,1,115.85,3.202416918429003,1
363,23.0,3,0.41,0,1,69.0,5.260869565217392,1
507,24.91,8,1.63,0,1,199.28,2.544158972300281,1
279,25.16,7,0.0,0,1,176.12,1.5841471723824665,2
338,24.81,7,0.0,0,1,173.67,1.946219842229516,2
627,23.1,8,0.08,0,1,184.8,3.392857142857143,1
216,18.42,10,0.0,0,1,184.2,1.1726384364820843,2
446,12.62,2,2.48,0,1,25.24,17.670364500792395,0
304,20.01,13,2.42,0,1,260.13,1.1686464460077657,2
438,33.53,5,5.59,0,1,167.65,2.612585744109752,1
385,16.35,3,4.53,0,1,49.05,7.849133537206931,0
332,23.48,14,0.0,0,1,328.72,1.0099780968605498,2
499,24.23,4,0.49,0,1,96.92,5.148576145274453,1
451,21.74,8,0.16,0,1,173.92,2.593146274149034,1
699,24.55,7,1.78,0,1,171.85,4.067500727378528,1
378,20.6,13,0.0,0,1,267.8,1.4115011202389842,2
501,18.98,2,4.22,0,1,37.96,13.198103266596418,0
374,17.06,13,0.0,0,1,221.78,1.6863558481377945,2
609,22.23,9,1.94,0,1,200.07,3.0439346228819915,1
545,12.31,2,0.97,0,1,24.62,22.136474411047928,0
307,17.01,3,0.0,0,1,51.03,6.0160689790319415,0
400,27.98,3,4.33,0,1,83.94,4.765308553728854,1
413,17.38,12,2.49,0,1,208.56,1.9802454929037208,2
630,20.29,12,0.0,0,1,243.48,2.5874815179891573,1
527,28.39,13,1.47,0,1,369.07,1.4279134039613082,2
564,21.61,4,1.02,0,1,86.44,6.5247570569180935,0
570,28.96,10,0.66,0,1,289.6,1.968232044198895,2
715,10.78,9,2.66,0,1,97.02,7.369614512471656,0
488,16.46,4,0.46,0,1,65.84,7.41190765492102,0
640,25.96,10,1.99,0,1,259.6,2.4653312788906008,1
271,19.71,4,0.0,0,1,78.84,3.437341451040081,1
356,19.6,8,1.12,0,1,156.8,2.270408163265306,1
456,21.42,12,0.0,0,1,257.04,1.7740429505135389,2
456,19.01,5,3.26,0,1,95.05,4.797475013150972,1
338,11.06,7,0.0,0,1,77.42,4.365796951692069,1
356,14.13,14,0.0,0,1,197.82,1.7996158123546655,2
519,18.61,7,0.72,0,1,130.26999999999998,3.9840331618945273,1
539,16.38,7,0.76,0,1,114.66,4.700854700854701,1
488,17.46,12,4.46,0,1,209.52,2.3291332569683085,1
311,18.15,13,3.38,0,1,235.95,1.318075863530409,2
391,18.84,8,2.06,0,1,150.72,2.594214437367304,1
590,26.74,14,0.94,0,1,374.36,1.5760230793888237,2
565,13.76,5,0.19,0,1,68.8,8.212209302325581,0
463,15.43,3,0.76,0,1,46.29,10.002160293799957,0
637,34.95,12,1.58,0,1,419.4,1.518836432999523,2
720,17.45,4,1.28,0,1,69.8,10.31518624641834,0
546,12.35,2,0.0,0,1,24.7,22.105263157894736,0
517,27.97,14,0.0,0,1,391.58,1.3202921497522857,2
460,20.93,8,0.0,0,1,167.44,2.7472527472527477,1
674,23.21,2,4.36,0,1,46.42,14.519603619129684,0
341,21.5,14,0.5,0,1,301.0,1.132890365448505,2
450,11.68,14,0.0,0,1,163.51999999999998,2.751956947162427,1
454,13.96,2,0.0,0,1,27.92,16.26074498567335,0
269,24.27,3,1.51,0,1,72.81,3.69454745227304,1
510,23.57,14,0.0,0,1,329.98,1.545548215043336,2
613,15.41,6,3.82,0,1,92.46,6.62989400821977,0
570,24.36,6,4.11,0,1,146.16,3.8998357963875208,1
543,24.94,9,1.87,0,1,224.46,2.4191392675755146,1
587,15.32,4,0.82,0,1,61.28,9.578981723237598,0
461,11.43,5,0.0,0,1,57.15,8.066491688538934,0
658,24.1,7,3.33,0,1,168.70000000000002,3.900414937759336,1
288,19.14,13,1.75,0,1,248.82,1.1574632264287437,2
721,22.53,2,0.0,0,1,45.06,16.000887705281844,0
469,14.74,4,4.14,0,1,58.96,7.954545454545454,0
341,21.02,10,0.43,0,1,210.2,1.622264509990485,2
335,25.89,11,0.22,0,1,284.79,1.1763053478001333,2
374,15.38,4,1.5,0,1,61.52,6.079323797139142,0
657,8.94,7,3.52,0,1,62.58,10.49856184084372,0
494,11.85,10,0.0,0,1,118.5,4.168776371308017,1
748,22.25,14,0.52,0,1,311.5,2.4012841091492776,1
426,6.36,6,1.58,0,1,38.16,11.163522012578616,0
294,22.67,3,0.0,0,1,68.01,4.322893692104102,1
498,26.13,3,0.0,0,1,78.39,6.352851128970532,0
524,27.53,7,0.0,0,1,192.71,2.7191116184941104,1
524,19.52,9,1.83,0,1,175.68,2.982695810564663,1
395,25.11,13,0.45,0,1,326.43,1.210060349845296,2
425,20.91,14,1.84,0,1,292.74,1.4518002322880372,2
489,27.16,14,0.0,0,1,380.24,1.286029875867873,2
463,25.68,8,0.0,0,1,205.44,2.2536993769470404,1
548,19.26,3,0.0,0,1,57.78,9.484250605745933,0
626,25.72,4,0.0,0,1,102.88,6.084758942457232,0
388,24.35,7,1.26,0,1,170.45000000000002,2.2763273687298327,1
648,15.36,6,0.7,0,1,92.16,7.03125,0
263,24.56,10,0.0,0,1,245.6,1.0708469055374592,2
404,21.29,11,1.75,0,1,234.19,1.7250950083265724,2
498,19.74,11,0.0,0,1,217.14,2.2934512296214424,1
526,21.24,13,1.64,0,1,276.12,1.9049688541213965,2
487,16.86,7,0.33,0,1,118.02,4.126419250974411,1
492,27.29,3,0.0,0,1,81.87,6.009527299377061,0
541,21.15,7,1.53,0,1,148.04999999999998,3.654170888213442,1
566,18.37,8,0.98,0,1,146.96,3.8513881328252575,1
406,18.43,6,2.38,0,1,110.58,3.6715500090432265,1
525,8.19,12,1.31,0,1,98.28,5.3418803418803416,1
690,18.03,4,0.0,0,1,72.12,9.56738768718802,0
401,19.03,7,0.43,0,1,133.21,3.0102845131746863,1
264,23.96,6,2.07,0,1,143.76,1.8363939899833055,2
359,12.4,3,0.0,0,1,37.2,9.650537634408602,0
345,22.74,12,0.0,0,1,272.88,1.26429199648197,2
571,22.32,3,3.13,0,1,66.96000000000001,8.52747909199522,0
384,21.84,3,0.0,0,1,65.52,5.860805860805861,0
412,32.81,12,0.0,0,1,393.72,1.0464289342680075,2
384,24.78,12,0.0,0,1,297.36,1.29136400322841,2
566,25.1,3,0.06,0,1,75.30000000000001,7.516600265604248,0
710,27.58,5,0.0,0,1,137.89999999999998,5.148658448150835,1
369,20.44,10,7.17,0,1,204.4,1.805283757338552,2
525,12.43,5,2.69,0,1,62.15,8.447304907481898,0
612,18.39,4,0.27,0,1,73.56,8.31973898858075,0
447,24.26,4,0.0,0,1,97.04,4.606347897774113,1
319,24.7,14,1.23,0,1,345.8,0.9224985540775014,2
796,20.34,4,0.61,0,1,81.36,9.783677482792529,0
342,23.58,2,2.34,0,1,47.16,7.251908396946566,0
672,15.17,13,0.48,0,1,197.21,3.407535114852188,1
517,24.53,3,3.07,0,1,73.59,7.0254110612855,0
451,12.22,12,1.72,0,1,146.64,3.075559192580469,1
560,9.01,7,0.0,0,1,63.07,8.879023307436182,0
394,17.35,13,0.0,0,1,225.55,1.7468410551984035,2
532,20.77,2,1.17,0,1,41.54,12.80693307655272,0
503,24.97,14,1.04,0,1,349.58,1.4388695005435097,2
432,20.91,13,1.2,0,1,271.83,1.5892285619688775,2
369,23.22,7,0.0,0,1,162.54,2.2702104097452938,1
754,20.13,14,0.0,0,1,281.82,2.6754666098928395,1
470,19.9,3,2.7,0,1,59.7,7.872696817420436,0
237,10.43,4,0.0,0,1,41.72,5.680728667305849,0
258,22.81,11,1.72,0,1,250.91,1.028257143995855,2
484,19.78,11,0.0,0,1,217.58,2.224469160768453,1
507,17.75,7,0.0,0,1,124.25,4.0804828973843055,1
530,25.93,2,0.0,0,1,51.86,10.219822599305823,0
464,20.38,9,3.82,0,1,183.42,2.5297132264747577,1
263,21.49,8,0.0,1,1,171.92,1.529781293624942,2
464,15.23,7,0.0,0,1,106.61,4.352312165838102,1
550,20.99,8,0.0,0,1,167.92,3.2753692234397334,1
447,12.27,4,0.0,0,1,49.08,9.10757946210269,0
284,21.57,10,0.0,0,1,215.7,1.3166434863235976,2
638,18.58,8,0.89,0,1,148.64,4.292249730893434,1
288,25.52,8,1.0,0,1,204.16,1.4106583072100314,2
363,22.05,9,2.45,0,1,198.45,1.8291761148904004,2
489,22.97,7,0.0,0,1,160.79,3.0412339075813173,1
539,16.95,8,1.34,0,1,135.6,3.974926253687316,1
432,17.74,13,0.06,0,1,230.62,1.873211343335357,2
645,22.08,10,1.31,0,1,220.8,2.921195652173913,1
633,19.14,14,0.0,0,1,267.96000000000004,2.3622928795342584,1
651,18.04,10,1.03,0,1,180.4,3.6086474501108654,1
200,16.17,9,1.16,0,1,145.53000000000003,1.374287088572803,2
320,21.55,10,0.0,0,1,215.5,1.4849187935034802,2
437,19.84,10,1.02,0,1,198.4,2.2026209677419355,1
350,23.51,5,0.1,0,1,117.55,2.977456401531263,1
696,27.31,11,0.66,0,1,300.41,2.31683366066376,1
398,21.47,5,0.0,0,1,107.35,3.707498835584537,1
415,15.14,13,0.0,0,1,196.82,2.1085255563459,2
748,21.61,4,3.53,0,1,86.44,8.653401203146691,0
635,9.23,8,0.79,0,1,73.84,8.599674972914409,0
597,18.76,10,1.25,0,1,187.6,3.18230277185501,1
431,24.67,4,0.77,0,1,98.68,4.36765301986218,1
505,21.21,3,0.0,0,1,63.63,7.936507936507936,0
609,20.61,9,1.7,0,1,185.49,3.283195859615073,1
514,27.57,14,0.0,0,1,385.98,1.3316752163324523,2
590,12.97,4,2.58,0,1,51.88,11.372397841171937,0
347,24.26,8,0.0,0,1,194.08,1.7879225061830173,2
404,22.85,12,1.64,0,1,274.20000000000005,1.473377097009482,2
528,18.04,7,0.5,0,1,126.28,4.181184668989547,1
449,15.41,9,0.78,0,1,138.69,3.2374360083639773,1
381,15.99,6,0.32,0,1,95.94,3.971232020012508,1
463,17.22,10,4.19,0,1,172.2,2.688734030197445,1
503,28.34,13,0.04,0,1,368.42,1.365289615113186,2
