Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total,Punto_Reorden,Ratio_Stock,Necesita_Reabastecimiento
2024-05-07,alimentos,364,28.11,12,2.78,0,1,337.32,1.079094035337365,2
2024-05-08,alimentos,338,18.51,12,0.0,0,1,222.12,1.521699981991716,2
2024-05-09,alimentos,320,18.31,12,0.0,0,1,219.71999999999997,1.4563990533406155,2
2024-05-10,alimentos,291,18.64,12,0.62,0,1,223.68,1.3009656652360515,2
2024-05-11,alimentos,267,26.43,12,0.27,0,1,317.15999999999997,0.8418463866818011,2
2024-05-12,alimentos,227,16.27,12,0.0,0,1,195.24,1.1626715836918664,2
2024-05-13,alimentos,429,26.5,12,2.14,0,1,318.0,1.349056603773585,2
2024-05-14,alimentos,401,22.92,12,0.0,0,1,275.04,1.4579697498545665,2
2024-05-15,alimentos,380,26.93,12,3.47,0,1,323.15999999999997,1.1758881049634857,2
2024-05-16,alimentos,357,23.93,12,2.45,0,1,287.15999999999997,1.2432093606351862,2
2024-05-17,alimentos,334,21.86,12,0.09,0,1,262.32,1.2732540408661177,2
2024-05-18,alimentos,309,23.58,12,0.0,0,1,282.96,1.0920271416454623,2
2024-05-19,alimentos,274,20.57,12,5.64,0,1,246.84,1.1100307891751742,2
2024-05-20,alimentos,248,16.57,12,0.3,0,1,198.84,1.2472339569503117,2
2024-05-21,alimentos,214,23.41,12,0.55,0,1,280.92,0.7617827139399117,2
2024-05-22,alimentos,646,19.74,12,0.0,0,1,236.88,2.7271192164809186,1
2024-05-23,alimentos,614,26.42,12,0.0,0,1,317.04,1.9366641433257632,2
2024-05-24,alimentos,592,26.24,12,0.0,0,1,314.88,1.8800813008130082,2
2024-05-25,alimentos,572,23.02,12,1.99,0,1,276.24,2.070663191427744,2
2024-05-26,alimentos,536,25.06,12,0.0,0,1,300.71999999999997,1.7823889332269223,2
2024-05-27,alimentos,504,22.57,12,0.0,0,1,270.84000000000003,1.860877270713336,2
2024-05-28,alimentos,484,22.61,12,1.25,0,1,271.32,1.7838714433141678,2
2024-05-29,alimentos,462,16.94,12,0.0,0,1,203.28000000000003,2.2727272727272725,1
2024-05-30,alimentos,429,21.37,12,2.03,0,1,256.44,1.6729059429106223,2
2024-05-31,alimentos,400,22.33,12,0.37,0,1,267.96,1.4927601134497688,2
2024-06-01,alimentos,364,21.94,12,0.0,0,1,263.28000000000003,1.382558492859313,2
2024-06-02,alimentos,340,21.46,12,0.0,0,1,257.52,1.3202858030444238,2
2024-06-03,alimentos,311,21.16,12,0.03,0,1,253.92000000000002,1.224795211090107,2
2024-06-04,alimentos,289,30.51,12,0.4,0,1,366.12,0.7893586802141375,2
2024-06-05,alimentos,258,20.78,12,4.93,0,1,249.36,1.0346487006737246,2
2024-06-06,alimentos,236,23.82,12,2.46,0,1,285.84000000000003,0.8256367198432689,2
2024-06-07,alimentos,655,20.26,12,2.31,0,1,243.12,2.6941428101349127,1
2024-06-08,alimentos,630,21.81,12,0.0,0,1,261.71999999999997,2.407152682255846,1
2024-06-09,alimentos,613,15.88,12,2.69,0,1,190.56,3.2168345927791773,1
2024-06-10,alimentos,581,17.25,12,0.46,0,1,207.0,2.8067632850241546,1
2024-06-11,alimentos,559,17.74,12,0.0,0,1,212.88,2.625892521608418,1
2024-06-12,alimentos,537,13.2,12,1.23,0,1,158.39999999999998,3.3901515151515156,1
2024-06-13,alimentos,514,20.81,12,4.77,0,1,249.71999999999997,2.058305301938171,2
2024-06-14,alimentos,491,15.73,12,0.45,0,1,188.76,2.601186692095783,1
2024-06-15,alimentos,474,14.82,12,0.0,0,1,177.84,2.6653171390013495,1
2024-06-16,alimentos,442,30.97,12,2.98,0,1,371.64,1.1893230007534172,2
2024-06-17,alimentos,422,25.99,12,0.0,0,1,311.88,1.3530845196870591,2
2024-06-18,alimentos,407,30.51,12,0.0,0,1,366.12,1.1116573800939582,2
2024-06-19,alimentos,388,19.93,12,0.0,0,1,239.16,1.622344873724703,2
2024-06-20,alimentos,368,18.79,12,0.0,0,1,225.48,1.6320737981195672,2
2024-06-21,alimentos,343,22.31,12,0.79,0,1,267.71999999999997,1.2811893022560885,2
2024-06-22,alimentos,320,22.26,12,0.0,0,1,267.12,1.1979634621144055,2
2024-06-23,alimentos,296,18.67,12,0.0,0,1,224.04000000000002,1.3211926441706836,2
2024-06-24,alimentos,281,16.59,12,0.0,0,1,199.07999999999998,1.4114928671890699,2
2024-06-25,alimentos,267,23.37,12,0.53,0,1,280.44,0.9520753102267865,2
2024-06-26,alimentos,248,12.48,12,0.4,0,1,149.76,1.655982905982906,2
2024-06-27,alimentos,230,23.31,12,1.19,0,1,279.71999999999997,0.8222508222508224,2
2024-06-28,alimentos,560,18.91,12,1.92,0,1,226.92000000000002,2.467830072272166,1
2024-06-29,alimentos,534,24.29,12,1.07,0,1,291.48,1.8320296418279125,2
2024-06-30,alimentos,513,25.77,12,0.94,0,1,309.24,1.658905704307334,2
2024-07-01,alimentos,493,23.27,12,0.0,0,1,279.24,1.765506374444922,2
2024-07-02,alimentos,471,14.56,12,1.85,0,1,174.72,2.695741758241758,1
2024-07-03,alimentos,451,12.88,12,1.16,0,1,154.56,2.91796066252588,1
2024-07-04,alimentos,432,12.49,12,0.32,0,1,149.88,2.8823058446757406,1
2024-07-05,alimentos,408,17.86,12,0.0,0,1,214.32,1.9036954087346025,2
2024-07-06,alimentos,385,12.94,12,0.0,0,1,155.28,2.479392065945389,1
2024-07-07,alimentos,372,20.02,12,0.0,0,1,240.24,1.5484515484515484,2
2024-07-08,alimentos,353,15.76,12,0.0,0,1,189.12,1.8665397631133671,2
2024-07-09,alimentos,336,17.36,12,2.09,0,1,208.32,1.6129032258064517,2
2024-07-10,alimentos,312,20.16,12,0.95,0,1,241.92000000000002,1.2896825396825395,2
2024-07-11,alimentos,296,22.14,12,0.0,0,1,265.68,1.1141222523336345,2
2024-07-12,alimentos,278,16.18,12,0.37,0,1,194.16,1.4318088174701278,2
2024-07-13,alimentos,259,18.03,12,0.0,0,1,216.36,1.1970789425032353,2
2024-07-14,alimentos,235,21.92,12,0.0,0,1,263.04,0.8934002433090024,2
2024-07-15,alimentos,448,19.53,12,0.0,0,1,234.36,1.911589008363202,2
2024-07-16,alimentos,434,19.38,12,0.0,0,1,232.56,1.8661850705194358,2
2024-07-17,alimentos,423,23.56,12,0.0,0,1,282.71999999999997,1.4961799660441428,2
2024-07-18,alimentos,401,15.65,12,0.0,0,1,187.8,2.1352502662406816,2
2024-07-19,alimentos,383,24.28,12,0.64,0,1,291.36,1.3145249862712796,2
2024-07-20,alimentos,367,31.55,12,4.01,0,1,378.6,0.9693608029582672,2
2024-07-21,alimentos,346,21.54,12,0.0,0,1,258.48,1.3385948622717423,2
2024-07-22,alimentos,325,17.89,12,0.0,0,1,214.68,1.513881125395938,2
2024-07-23,alimentos,305,12.89,12,2.86,0,1,154.68,1.9718127747607963,2
2024-07-24,alimentos,298,17.64,12,0.0,0,1,211.68,1.407785336356765,2
2024-07-25,alimentos,279,21.93,12,0.38,0,1,263.15999999999997,1.0601915184678523,2
2024-07-26,alimentos,257,19.53,12,3.9,0,1,234.36,1.0966035159583547,2
2024-07-27,alimentos,248,19.84,12,2.6,0,1,238.07999999999998,1.0416666666666667,2
2024-07-28,alimentos,228,19.56,12,0.0,0,1,234.71999999999997,0.9713701431492844,2
2024-07-29,alimentos,421,17.63,12,0.0,0,1,211.56,1.9899792021176026,2
2024-07-30,alimentos,399,19.82,12,0.0,0,1,237.84,1.677598385469223,2
2024-07-31,alimentos,385,16.06,12,0.9,0,1,192.71999999999997,1.9977168949771693,2
2024-08-01,alimentos,378,20.6,12,2.72,0,1,247.20000000000002,1.529126213592233,2
2024-08-02,alimentos,366,20.88,12,3.13,0,1,250.56,1.460727969348659,2
2024-08-03,alimentos,351,27.09,12,0.0,0,1,325.08,1.079734219269103,2
2024-08-04,alimentos,332,16.26,12,3.27,0,1,195.12,1.7015170151701517,2
2024-08-05,alimentos,323,23.77,12,0.0,0,1,285.24,1.13237975038564,2
2024-08-06,alimentos,314,24.34,12,2.07,0,1,292.08,1.0750479320734045,2
2024-08-07,alimentos,296,18.85,12,1.06,0,1,226.20000000000002,1.308576480990274,2
2024-08-08,alimentos,287,16.77,12,2.08,0,1,201.24,1.4261578215066586,2
2024-08-09,alimentos,268,26.78,12,2.19,0,1,321.36,0.8339556883246203,2
2024-08-10,alimentos,261,13.6,12,0.95,0,1,163.2,1.599264705882353,2
2024-08-11,alimentos,250,16.04,12,2.16,0,1,192.48,1.2988362427265172,2
2024-08-12,alimentos,233,14.74,12,0.0,0,1,176.88,1.317277250113071,2
2024-08-13,alimentos,470,16.72,12,1.31,0,1,200.64,2.3425039872408293,1
2024-08-14,alimentos,470,18.92,12,3.03,0,1,227.04000000000002,2.070119802677942,2
2024-08-15,alimentos,465,27.52,12,2.42,0,1,330.24,1.4080668604651163,2
2024-08-16,alimentos,454,17.99,12,0.83,0,1,215.88,2.1030201964054105,2
2024-08-17,alimentos,439,30.62,12,0.0,0,1,367.44,1.1947528848247333,2
2024-08-18,alimentos,433,24.6,12,0.83,0,1,295.20000000000005,1.46680216802168,2
2024-08-19,alimentos,411,17.58,12,3.21,0,1,210.95999999999998,1.948236632536974,2
2024-08-20,alimentos,396,17.64,12,0.0,0,1,211.68,1.8707482993197277,2
2024-08-21,alimentos,385,21.08,12,0.53,0,1,252.95999999999998,1.521979759645794,2
2024-08-22,alimentos,366,20.48,12,0.25,0,1,245.76,1.4892578125,2
2024-08-23,alimentos,356,14.28,12,0.0,0,1,171.35999999999999,2.07749766573296,2
2024-08-24,alimentos,345,16.45,12,1.42,0,1,197.39999999999998,1.7477203647416415,2
2024-08-25,alimentos,339,12.36,12,2.13,0,1,148.32,2.2855987055016183,1
2024-08-26,alimentos,325,28.89,12,0.0,0,1,346.68,0.9374639436944733,2
2024-08-27,alimentos,312,20.8,12,1.76,0,1,249.60000000000002,1.2499999999999998,2
2024-08-28,alimentos,303,18.54,12,0.0,0,1,222.48,1.3619201725997843,2
2024-08-29,alimentos,297,16.75,12,2.16,0,1,201.0,1.4776119402985075,2
2024-08-30,alimentos,292,17.31,12,0.76,0,1,207.71999999999997,1.4057384941267093,2
2024-08-31,alimentos,287,12.77,12,0.34,0,1,153.24,1.872879143826677,2
2024-09-01,alimentos,287,20.92,12,3.48,0,1,251.04000000000002,1.143244104525175,2
2024-09-02,alimentos,281,23.98,12,0.0,0,1,287.76,0.9765082012788435,2
2024-09-03,alimentos,276,27.94,12,0.0,0,1,335.28000000000003,0.82319255547602,2
2024-09-04,alimentos,268,24.06,12,1.12,0,1,288.71999999999997,0.9282349681352176,2
2024-09-05,alimentos,251,23.84,12,0.81,0,1,286.08,0.8773769574944073,2
2024-09-06,alimentos,242,25.93,12,0.0,0,1,311.15999999999997,0.7777349273685564,2
2024-09-07,alimentos,466,19.32,12,0.32,0,1,231.84,2.010006901311249,2
2024-09-08,alimentos,458,13.39,12,0.86,0,1,160.68,2.850385860094598,1
2024-09-09,alimentos,454,23.99,12,0.74,0,1,287.88,1.5770459913852994,2
2024-09-10,alimentos,438,16.53,12,1.54,0,1,198.36,2.20810647307925,1
2024-09-11,alimentos,425,19.65,12,3.69,0,1,235.79999999999998,1.8023748939779476,2
2024-09-12,alimentos,412,15.04,12,0.0,0,1,180.48,2.2828014184397163,1
2024-09-13,alimentos,395,25.87,12,2.07,0,1,310.44,1.2723875789202423,2
2024-09-14,alimentos,378,24.35,12,0.13,0,1,292.20000000000005,1.2936344969199176,2
2024-09-15,alimentos,362,13.09,12,0.36,0,1,157.07999999999998,2.3045581869111285,1
2024-09-16,alimentos,355,20.61,12,1.95,0,1,247.32,1.4353873524179201,2
2024-09-17,alimentos,336,25.3,12,3.78,0,1,303.6,1.1067193675889326,2
2024-09-18,alimentos,332,19.47,12,0.0,0,1,233.64,1.420989556582777,2
2024-09-19,alimentos,322,20.03,12,0.36,0,1,240.36,1.3396571808953237,2
2024-09-20,alimentos,316,24.93,12,0.43,0,1,299.15999999999997,1.056290947987699,2
2024-09-21,alimentos,310,18.78,12,2.77,0,1,225.36,1.3755768548100815,2
2024-09-22,alimentos,308,19.67,12,0.0,0,1,236.04000000000002,1.3048635824436534,2
2024-09-23,alimentos,294,24.03,12,4.18,0,1,288.36,1.019558884727424,2
2024-09-24,alimentos,285,15.07,12,0.0,0,1,180.84,1.5759787657597877,2
2024-09-25,alimentos,273,16.68,12,0.0,0,1,200.16,1.3639088729016786,2
2024-09-26,alimentos,265,11.55,12,0.66,0,1,138.60000000000002,1.9119769119769117,2
2024-09-27,alimentos,256,30.14,12,1.53,0,1,361.68,0.70780800707808,2
2024-09-28,alimentos,248,20.69,12,2.19,0,1,248.28000000000003,0.9988722410182052,2
2024-09-29,alimentos,241,25.35,12,0.0,0,1,304.20000000000005,0.7922419460880998,2
2024-09-30,alimentos,660,14.14,12,0.0,0,1,169.68,3.8896746817538896,1
2024-10-01,alimentos,654,26.3,12,0.0,0,1,315.6,2.0722433460076046,2
2024-10-02,alimentos,647,18.63,12,0.0,0,1,223.56,2.8940776525317586,1
2024-10-03,alimentos,635,26.98,12,3.36,0,1,323.76,1.9613293797874969,2
2024-10-04,alimentos,632,19.09,12,0.0,0,1,229.07999999999998,2.7588615330888775,1
2024-10-05,alimentos,618,14.68,12,0.0,0,1,176.16,3.508174386920981,1
2024-10-06,alimentos,613,25.53,12,0.0,0,1,306.36,2.0009139574356967,2
2024-10-07,alimentos,597,20.4,12,0.0,0,1,244.79999999999998,2.4387254901960786,1
2024-10-08,alimentos,587,14.24,12,0.0,0,1,170.88,3.4351591760299627,1
2024-10-09,alimentos,587,11.88,12,0.0,0,1,142.56,4.1175645342312,1
2024-10-10,alimentos,578,22.18,12,0.3,0,1,266.15999999999997,2.1716260895701835,2
2024-10-11,alimentos,561,19.96,12,0.0,0,1,239.52,2.342184368737475,1
2024-10-12,alimentos,555,21.13,12,0.0,0,1,253.56,2.1888310459062943,2
2024-10-13,alimentos,540,21.27,12,2.07,0,1,255.24,2.1156558533145273,2
2024-10-14,alimentos,532,19.39,12,3.16,0,1,232.68,2.286401925391095,1
2024-10-15,alimentos,520,22.0,12,1.34,0,1,264.0,1.9696969696969697,2
2024-10-16,alimentos,516,23.7,12,3.87,0,1,284.4,1.8143459915611815,2
2024-10-17,alimentos,511,19.36,12,0.0,0,1,232.32,2.199552341597796,2
2024-10-18,alimentos,494,22.7,12,0.38,0,1,272.4,1.813509544787078,2
2024-10-19,alimentos,486,22.96,12,1.17,0,1,275.52,1.7639372822299653,2
2024-10-20,alimentos,473,25.45,12,2.08,0,1,305.4,1.5487884741322857,2
2024-10-21,alimentos,465,8.94,12,3.7,0,1,107.28,4.334451901565996,1
2024-10-22,alimentos,457,17.95,12,3.74,0,1,215.39999999999998,2.1216341689879297,2
2024-10-23,alimentos,437,22.86,12,2.22,0,1,274.32,1.5930300379119278,2
2024-10-24,alimentos,425,30.58,12,7.43,0,1,366.96,1.1581643775888382,2
2024-10-25,alimentos,414,26.01,12,1.76,0,1,312.12,1.3264129181084199,2
2024-10-26,alimentos,398,26.11,12,0.83,0,1,313.32,1.2702668198646752,2
2024-10-27,alimentos,379,33.39,12,0.0,0,1,400.68,0.9458919836278327,2
2024-10-28,alimentos,376,19.67,12,0.45,0,1,236.04000000000002,1.5929503473987459,2
2024-10-29,alimentos,357,30.46,12,0.74,0,1,365.52,0.9766907419566645,2
2024-10-30,alimentos,341,23.52,12,3.21,0,1,282.24,1.2081916099773242,2
2024-10-31,alimentos,319,15.2,12,0.03,0,1,182.39999999999998,1.74890350877193,2
2024-11-01,alimentos,300,11.55,12,0.0,0,1,138.60000000000002,2.164502164502164,2
2024-11-02,alimentos,289,18.97,12,0.46,0,1,227.64,1.269548409769812,2
2024-11-03,alimentos,278,23.41,12,0.76,0,1,280.92,0.9896055816602591,2
2024-11-04,alimentos,269,18.77,12,2.0,0,1,225.24,1.1942816551234239,2
2024-11-05,alimentos,263,20.69,12,3.62,0,1,248.28000000000003,1.0592879007572096,2
2024-11-06,alimentos,249,29.69,12,0.0,0,1,356.28000000000003,0.6988885146513977,2
2024-11-07,alimentos,237,20.33,12,3.48,0,1,243.95999999999998,0.971470732907034,2
2024-11-08,alimentos,704,29.92,12,0.0,0,1,359.04,1.9607843137254901,2
2024-11-09,alimentos,700,23.97,12,3.2,0,1,287.64,2.4335975524961757,1
2024-11-10,alimentos,688,25.43,12,1.67,0,1,305.15999999999997,2.2545549875475164,1
2024-11-11,alimentos,671,18.97,12,0.0,0,1,227.64,2.9476366192233354,1
2024-11-12,alimentos,666,19.73,12,0.0,0,1,236.76,2.812975164723771,1
2024-11-13,alimentos,656,20.19,12,0.0,0,1,242.28000000000003,2.707611028561994,1
2024-11-14,alimentos,646,19.66,12,0.0,0,1,235.92000000000002,2.738216344523567,1
2024-11-15,alimentos,622,23.35,12,0.0,0,1,280.20000000000005,2.219842969307637,1
2024-11-16,alimentos,603,26.55,12,1.02,0,1,318.6,1.8926553672316382,2
2024-11-17,alimentos,598,32.41,12,0.0,0,1,388.91999999999996,1.537591278412013,2
2024-11-18,alimentos,571,16.61,12,0.0,0,1,199.32,2.8647401163957458,1
2024-11-19,alimentos,566,20.09,12,0.0,0,1,241.07999999999998,2.34776837564294,1
2024-11-20,alimentos,560,25.07,12,0.0,0,1,300.84000000000003,1.8614545938040152,2
2024-11-21,alimentos,552,20.41,12,0.0,0,1,244.92000000000002,2.253797158255757,1
2024-11-22,alimentos,532,13.62,12,3.34,0,1,163.44,3.255017131669114,1
2024-11-23,alimentos,521,24.07,12,1.55,0,1,288.84000000000003,1.8037667913031434,2
2024-11-24,alimentos,505,16.08,12,2.17,0,1,192.95999999999998,2.6171227197346605,1
2024-11-25,alimentos,497,21.08,12,1.67,0,1,252.95999999999998,1.9647375079063885,2
2024-11-26,alimentos,485,28.7,12,2.35,0,1,344.4,1.4082462253193961,2
2024-11-27,alimentos,457,23.63,12,2.38,0,1,283.56,1.611651854986599,2
2024-11-28,alimentos,456,23.25,12,0.0,0,1,279.0,1.6344086021505377,2
2024-11-29,alimentos,433,27.56,12,3.41,0,1,330.71999999999997,1.309264634736333,2
2024-11-30,alimentos,411,19.48,12,0.0,0,1,233.76,1.7582135523613964,2
2024-12-01,alimentos,398,21.81,12,0.0,0,1,261.71999999999997,1.5207091548219474,2
2024-12-02,alimentos,378,19.21,12,1.72,0,1,230.52,1.639770952628839,2
2024-12-03,alimentos,355,24.03,12,0.05,0,1,288.36,1.2311000138715493,2
2024-12-04,alimentos,345,13.44,12,0.0,0,1,161.28,2.1391369047619047,2
2024-12-05,alimentos,321,15.66,12,0.0,0,1,187.92000000000002,1.7081736909323115,2
2024-12-06,alimentos,309,20.27,12,2.23,0,1,243.24,1.2703502713369512,2
2024-12-07,alimentos,287,23.12,12,3.65,0,1,277.44,1.0344579008073818,2
2024-12-08,alimentos,274,29.62,12,0.0,0,1,355.44,0.7708755345487284,2
2024-12-09,alimentos,258,15.63,12,0.0,0,1,187.56,1.3755598208573256,2
2024-12-10,alimentos,247,19.78,12,6.9,0,1,237.36,1.040613414223121,2
2024-12-11,alimentos,225,21.38,12,2.22,0,1,256.56,0.8769878391019644,2
2024-12-12,alimentos,649,14.35,12,0.0,0,1,172.2,3.768873403019745,1
2024-12-13,alimentos,633,16.36,12,2.49,0,1,196.32,3.2243276283618583,1
2024-12-14,alimentos,607,11.12,12,3.47,0,1,133.44,4.5488609112709835,1
2024-12-15,alimentos,590,22.87,12,2.07,0,1,274.44,2.14983238594957,2
2024-12-16,alimentos,578,16.08,12,2.18,0,1,192.95999999999998,2.9954394693200666,1
2024-12-17,alimentos,546,26.24,12,0.0,0,1,314.88,1.7339939024390245,2
2024-12-18,alimentos,530,22.19,12,2.42,0,1,266.28000000000003,1.9903860597866905,2
2024-12-19,alimentos,512,19.14,12,2.68,0,1,229.68,2.229188436084988,1
2024-12-20,alimentos,500,16.35,12,0.0,0,1,196.20000000000002,2.54841997961264,1
2024-12-21,alimentos,490,22.02,12,0.0,0,1,264.24,1.8543748107780804,2
2024-12-22,alimentos,461,18.83,12,0.4,0,1,225.95999999999998,2.0401841033811294,2
2024-12-23,alimentos,437,22.8,12,0.0,0,1,273.6,1.597222222222222,2
2024-12-24,alimentos,427,25.87,12,1.42,0,1,310.44,1.375467078984667,2
2024-12-25,alimentos,404,16.3,12,0.0,0,1,195.60000000000002,2.0654396728016358,2
2024-12-26,alimentos,384,17.93,12,1.13,0,1,215.16,1.7847183491355272,2
2024-12-27,alimentos,352,26.5,12,1.61,0,1,318.0,1.1069182389937107,2
2024-12-28,alimentos,336,27.05,12,0.0,0,1,324.6,1.0351201478743068,2
2024-12-29,alimentos,320,15.27,12,3.62,0,1,183.24,1.7463435931019426,2
2024-12-30,alimentos,302,15.9,12,0.0,0,1,190.8,1.5828092243186582,2
2024-01-01,alimentos,687,15.85,4,0.45,0,1,63.4,10.835962145110411,0
2024-01-02,alimentos,660,21.29,4,5.96,0,1,85.16,7.750117426021607,0
2024-01-03,alimentos,638,13.14,4,1.44,0,1,52.56,12.138508371385083,0
2024-01-04,alimentos,616,20.67,4,0.0,1,1,82.68,7.450411223996129,0
2024-01-05,alimentos,597,19.9,4,2.75,0,1,79.6,7.500000000000001,0
2024-01-06,alimentos,583,17.03,4,4.69,0,1,68.12,8.558426306517909,0
2024-01-07,alimentos,557,20.55,4,2.92,0,1,82.2,6.776155717761557,0
2024-01-08,alimentos,539,20.54,4,2.61,0,1,82.16,6.560370009737099,0
2024-01-09,alimentos,514,18.31,4,0.78,0,1,73.24,7.018022938285091,0
2024-01-10,alimentos,486,28.51,4,2.1,0,1,114.04,4.261662574535251,1
2024-01-11,alimentos,457,18.06,4,3.25,0,1,72.24,6.326135105204873,0
2024-01-12,alimentos,434,20.31,4,0.4,0,1,81.24,5.342195962580011,1
2024-01-13,alimentos,408,17.49,4,2.52,1,1,69.96,5.831903945111493,0
2024-01-14,alimentos,376,24.95,4,4.09,0,1,99.8,3.7675350701402808,1
2024-01-15,alimentos,354,14.43,4,0.0,0,1,57.72,6.133056133056133,0
2024-01-16,alimentos,333,20.84,4,1.26,0,1,83.36,3.994721689059501,1
2024-01-17,alimentos,308,15.56,4,2.09,0,1,62.24,4.948586118251928,1
2024-01-18,alimentos,277,11.53,4,2.43,0,1,46.12,6.0060711188204685,0
2024-01-19,alimentos,252,16.75,4,2.72,0,1,67.0,3.7611940298507465,1
2024-01-20,alimentos,221,16.92,4,1.02,0,1,67.68,3.265366430260047,1
2024-01-21,alimentos,503,22.79,4,1.64,0,1,91.16,5.517770952172006,1
2024-01-22,alimentos,474,16.27,4,0.33,1,1,65.08,7.283343577135833,0
2024-01-23,alimentos,449,9.73,4,0.12,0,1,38.92,11.536485097636175,0
2024-01-24,alimentos,427,10.16,4,1.13,0,1,40.64,10.506889763779528,0
2024-01-25,alimentos,411,20.91,4,0.0,0,1,83.64,4.913916786226686,1
2024-01-26,alimentos,380,22.44,4,2.28,0,1,89.76,4.233511586452763,1
2024-01-27,alimentos,359,20.98,4,0.0,0,1,83.92,4.277883698760724,1
2024-01-28,alimentos,333,18.37,4,0.0,1,1,73.48,4.531845400108873,1
2024-01-29,alimentos,298,21.68,4,0.66,0,1,86.72,3.4363468634686347,1
2024-01-30,alimentos,273,10.86,4,4.68,0,1,43.44,6.2845303867403315,0
2024-01-31,alimentos,251,10.03,4,0.0,0,1,40.12,6.256231306081755,0
2024-02-01,alimentos,221,12.81,4,0.0,0,1,51.24,4.3130366900858705,1
2024-02-02,alimentos,543,19.6,4,0.0,1,1,78.4,6.926020408163264,0
2024-02-03,alimentos,519,24.01,4,4.17,0,1,96.04,5.403998334027488,1
2024-02-04,alimentos,495,15.07,4,0.0,0,1,60.28,8.211678832116789,0
2024-02-05,alimentos,465,15.63,4,0.0,0,1,62.52,7.437619961612284,0
2024-02-06,alimentos,442,23.26,4,2.36,0,1,93.04,4.750644883920894,1
2024-02-07,alimentos,423,18.01,4,2.6,0,1,72.04,5.8717379233759015,0
2024-02-08,alimentos,398,21.0,4,0.02,0,1,84.0,4.738095238095238,1
2024-02-09,alimentos,369,20.59,4,2.85,0,1,82.36,4.480330257406508,1
2024-02-10,alimentos,345,13.87,4,2.9,0,1,55.48,6.218457101658256,0
2024-02-11,alimentos,320,29.07,4,2.92,0,1,116.28,2.7519779841761265,1
2024-02-12,alimentos,286,15.68,4,0.0,0,1,62.72,4.559948979591836,1
2024-02-13,alimentos,257,29.59,4,0.0,0,1,118.36,2.1713416694829335,2
2024-02-14,alimentos,227,22.83,4,0.36,0,1,91.32,2.4857643451598777,1
2024-02-15,alimentos,497,21.46,4,0.0,0,1,85.84,5.789841565703634,0
2024-02-16,alimentos,480,12.65,4,1.06,0,1,50.6,9.486166007905139,0
2024-02-17,alimentos,442,21.81,4,0.0,0,1,87.24,5.066483264557543,1
2024-02-18,alimentos,415,19.7,4,2.55,0,1,78.8,5.266497461928934,1
2024-02-19,alimentos,386,18.96,4,3.22,0,1,75.84,5.089662447257384,1
2024-02-20,alimentos,360,13.59,4,0.0,0,1,54.36,6.622516556291391,0
2024-02-21,alimentos,330,24.48,4,6.46,0,1,97.92,3.3700980392156863,1
2024-02-22,alimentos,305,24.71,4,1.54,0,1,98.84,3.0857952246054228,1
2024-02-23,alimentos,279,11.54,4,2.16,0,1,46.16,6.04419410745234,0
2024-02-24,alimentos,261,17.1,4,3.06,0,1,68.4,3.81578947368421,1
2024-02-25,alimentos,211,18.67,4,1.22,0,1,74.68,2.825388323513658,1
2024-02-26,alimentos,400,21.8,4,0.0,0,1,87.2,4.587155963302752,1
2024-02-27,alimentos,375,20.82,4,0.08,0,1,83.28,4.502881844380403,1
2024-02-28,alimentos,341,19.74,4,2.76,0,1,78.96,4.318642350557244,1
2024-02-29,alimentos,313,22.53,4,1.28,0,1,90.12,3.473146915224145,1
2024-03-01,alimentos,292,29.43,4,0.0,0,1,117.72,2.4804621134896365,1
2024-03-02,alimentos,253,18.62,4,2.66,0,1,74.48,3.3968850698174005,1
2024-03-03,alimentos,220,25.26,4,0.0,0,1,101.04,2.1773555027711797,2
2024-03-04,alimentos,588,28.87,4,0.0,0,1,115.48,5.091790786283339,1
2024-03-05,alimentos,558,27.74,4,1.36,0,1,110.96,5.028839221341024,1
2024-03-06,alimentos,540,23.39,4,4.84,0,1,93.56,5.771697306541257,0
2024-03-07,alimentos,516,23.37,4,6.09,0,1,93.48,5.5198973042362,1
2024-03-08,alimentos,480,22.25,4,0.0,0,1,89.0,5.393258426966292,1
2024-03-09,alimentos,454,28.56,4,2.2,0,1,114.24,3.974089635854342,1
2024-03-10,alimentos,418,18.17,4,2.07,0,1,72.68,5.751238304898183,0
2024-03-11,alimentos,392,18.23,4,0.0,0,1,72.92,5.37575425123423,1
2024-03-12,alimentos,361,16.8,4,2.97,0,1,67.2,5.372023809523809,1
2024-03-13,alimentos,338,32.3,4,0.0,0,1,129.2,2.6160990712074303,1
2024-03-14,alimentos,317,27.77,4,5.07,0,1,111.08,2.8537990637378465,1
2024-03-15,alimentos,293,17.08,4,0.0,0,1,68.32,4.28864168618267,1
2024-03-16,alimentos,263,14.08,4,0.29,0,1,56.32,4.669744318181818,1
2024-03-17,alimentos,227,19.11,4,2.57,0,1,76.44,2.969649398220827,1
2024-03-18,alimentos,530,20.45,4,2.91,0,1,81.8,6.479217603911981,0
2024-03-19,alimentos,502,21.37,4,0.12,0,1,85.48,5.872718764623303,0
2024-03-20,alimentos,474,12.41,4,2.32,0,1,49.64,9.548751007252216,0
2024-03-21,alimentos,441,16.4,4,1.05,0,1,65.6,6.722560975609757,0
