Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total
2024-08-31,alimentos,551,27.3,2,0.0,0,1
2024-09-01,alimentos,534,13.89,2,1.36,0,1
2024-09-02,alimentos,520,18.78,2,0.0,0,1
2024-09-03,alimentos,516,21.65,2,0.0,0,1
2024-09-04,alimentos,514,15.44,2,0.0,0,1
2024-09-05,alimentos,512,15.09,2,0.0,0,1
2024-09-06,alimentos,504,18.7,2,0.04,0,1
2024-09-07,alimentos,498,24.58,2,0.0,0,1
2024-09-08,alimentos,495,20.51,2,0.0,0,1
2024-09-09,alimentos,488,29.57,2,0.0,0,1
2024-09-10,alimentos,473,22.92,2,3.84,0,1
2024-09-11,alimentos,463,17.81,2,3.13,0,1
2024-09-12,alimentos,454,6.63,2,3.94,0,1
2024-09-13,alimentos,437,12.35,2,0.0,0,1
2024-09-14,alimentos,426,18.77,2,1.48,0,1
2024-09-15,alimentos,419,12.28,2,5.0,0,1
2024-09-16,alimentos,410,19.14,2,0.99,0,1
2024-09-17,alimentos,408,21.22,2,1.19,0,1
2024-09-18,alimentos,398,18.64,2,0.33,0,1
2024-09-19,alimentos,389,18.74,2,0.52,0,1
2024-09-20,alimentos,363,29.89,2,4.38,0,1
2024-09-21,alimentos,355,20.43,2,0.0,0,1
2024-09-22,alimentos,337,19.41,2,0.15,0,1
2024-09-23,alimentos,326,15.13,2,2.3,0,1
2024-09-24,alimentos,318,20.08,2,0.0,0,1
2024-09-25,alimentos,308,17.71,2,1.89,0,1
2024-09-26,alimentos,301,29.11,2,1.15,0,1
2024-09-27,alimentos,301,22.95,2,2.78,0,1
2024-09-28,alimentos,292,27.2,2,0.0,0,1
2024-09-29,alimentos,282,21.14,2,0.0,0,1
2024-09-30,alimentos,268,26.33,2,0.95,0,1
2024-10-01,alimentos,259,15.1,2,0.49,0,1
2024-10-02,alimentos,248,21.35,2,1.0,0,1
2024-10-03,alimentos,237,15.75,2,1.84,0,1
2024-10-04,alimentos,518,17.9,2,1.04,0,1
2024-10-05,alimentos,509,20.31,2,0.01,0,1
2024-10-06,alimentos,492,15.31,2,0.0,0,1
2024-10-07,alimentos,488,12.79,2,1.2,0,1
2024-10-08,alimentos,473,25.02,2,0.0,0,1
2024-10-09,alimentos,459,11.7,2,1.69,0,1
2024-10-10,alimentos,453,28.55,2,0.11,0,1
2024-10-11,alimentos,439,16.02,2,0.0,0,1
2024-10-12,alimentos,424,22.93,2,0.0,0,1
2024-10-13,alimentos,422,23.23,2,0.93,0,1
2024-10-14,alimentos,412,14.57,2,0.21,0,1
2024-10-15,alimentos,403,22.4,2,0.0,0,1
2024-10-16,alimentos,387,20.96,2,1.48,0,1
2024-10-17,alimentos,377,23.26,2,0.0,0,1
2024-10-18,alimentos,375,26.15,2,1.35,0,1
2024-10-19,alimentos,372,24.17,2,2.74,0,1
2024-10-20,alimentos,352,15.76,2,0.64,0,1
2024-10-21,alimentos,343,19.42,2,0.65,0,1
2024-10-22,alimentos,330,15.98,2,0.0,0,1
2024-10-23,alimentos,324,17.22,2,1.74,0,1
2024-10-24,alimentos,314,22.54,2,0.0,0,1
2024-10-25,alimentos,289,23.13,2,1.31,0,1
2024-10-26,alimentos,279,23.01,2,0.0,0,1
2024-10-27,alimentos,275,21.54,2,0.11,0,1
2024-10-28,alimentos,262,22.3,2,0.0,0,1
2024-10-29,alimentos,250,17.83,2,0.0,0,1
2024-10-30,alimentos,241,26.86,2,0.0,0,1
2024-10-31,alimentos,449,23.44,2,2.79,0,1
2024-11-01,alimentos,429,19.99,2,0.32,0,1
2024-11-02,alimentos,424,25.73,2,0.0,0,1
2024-11-03,alimentos,416,17.52,2,0.0,0,1
2024-11-04,alimentos,401,20.7,2,0.0,0,1
2024-11-05,alimentos,389,24.57,2,0.0,0,1
2024-11-06,alimentos,381,14.01,2,0.0,0,1
2024-11-07,alimentos,374,31.21,2,1.45,0,1
2024-11-08,alimentos,367,17.16,2,0.0,0,1
2024-11-09,alimentos,346,17.84,2,5.75,0,1
2024-11-10,alimentos,323,20.2,2,0.26,0,1
2024-11-11,alimentos,312,23.8,2,0.0,0,1
2024-11-12,alimentos,308,24.28,2,3.78,0,1
2024-11-13,alimentos,291,27.6,2,0.0,0,1
2024-11-14,alimentos,272,19.78,2,0.68,0,1
2024-11-15,alimentos,254,21.75,2,3.18,0,1
2024-11-16,alimentos,238,12.41,2,0.89,0,1
2024-11-17,alimentos,576,14.75,2,0.0,0,1
2024-11-18,alimentos,554,19.64,2,3.2,0,1
2024-11-19,alimentos,540,21.89,2,2.48,0,1
2024-11-20,alimentos,525,19.87,2,4.87,0,1
2024-11-21,alimentos,516,22.72,2,2.72,0,1
2024-11-22,alimentos,502,19.82,2,0.79,0,1
2024-11-23,alimentos,484,18.93,2,0.8,0,1
2024-11-24,alimentos,466,32.1,2,0.56,0,1
2024-11-25,alimentos,450,18.78,2,0.0,0,1
2024-11-26,alimentos,431,25.16,2,1.13,0,1
2024-11-27,alimentos,424,13.57,2,3.13,0,1
2024-11-28,alimentos,404,20.72,2,2.74,0,1
2024-11-29,alimentos,390,16.73,2,0.0,0,1
2024-11-30,alimentos,370,30.0,2,0.0,0,1
2024-12-01,alimentos,355,17.31,2,2.54,0,1
2024-12-02,alimentos,327,19.95,2,0.0,0,1
2024-12-03,alimentos,312,15.98,2,0.0,0,1
2024-12-04,alimentos,289,15.68,2,0.0,0,1
2024-12-05,alimentos,272,19.72,2,0.21,0,1
2024-12-06,alimentos,259,21.91,2,3.06,0,1
2024-12-07,alimentos,237,25.39,2,0.62,0,1
2024-12-08,alimentos,662,17.2,2,0.0,0,1
2024-12-09,alimentos,649,17.12,2,3.15,0,1
2024-12-10,alimentos,632,26.53,2,0.0,0,1
2024-12-11,alimentos,614,28.07,2,0.0,0,1
2024-12-12,alimentos,595,19.68,2,0.1,0,1
2024-12-13,alimentos,578,22.43,2,0.06,0,1
2024-12-14,alimentos,563,28.45,2,1.21,0,1
2024-12-15,alimentos,540,33.34,2,4.96,0,1
2024-12-16,alimentos,524,22.19,2,0.0,0,1
2024-12-17,alimentos,515,23.87,2,0.02,0,1
2024-12-18,alimentos,499,20.76,2,2.06,0,1
2024-12-19,alimentos,484,12.7,2,2.31,0,1
2024-12-20,alimentos,470,21.83,2,4.73,0,1
2024-12-21,alimentos,455,26.96,2,2.64,0,1
2024-12-22,alimentos,433,16.33,2,0.0,0,1
2024-12-23,alimentos,413,10.83,2,0.29,0,1
2024-12-24,alimentos,390,23.05,2,0.0,0,1
2024-12-25,alimentos,369,11.32,2,0.44,0,1
2024-12-26,alimentos,358,12.24,2,1.91,0,1
2024-12-27,alimentos,338,11.93,2,0.58,0,1
2024-12-28,alimentos,312,10.09,2,0.36,0,1
2024-12-29,alimentos,293,25.39,2,1.96,0,1
2024-12-30,alimentos,279,20.79,2,2.46,0,1
2024-01-01,alimentos,814,30.38,4,2.17,0,1
2024-01-02,alimentos,796,23.77,4,2.79,0,1
2024-01-03,alimentos,772,30.41,4,1.13,0,1
2024-01-04,alimentos,751,17.28,4,0.0,1,1
2024-01-05,alimentos,734,21.91,4,0.0,0,1
2024-01-06,alimentos,702,13.73,4,0.0,0,1
2024-01-07,alimentos,682,18.71,4,0.95,0,1
2024-01-08,alimentos,650,27.27,4,2.71,0,1
2024-01-09,alimentos,632,19.9,4,1.13,0,1
2024-01-10,alimentos,611,18.93,4,0.0,0,1
2024-01-11,alimentos,594,19.99,4,2.1,0,1
2024-01-12,alimentos,574,20.82,4,1.38,0,1
2024-01-13,alimentos,554,21.22,4,1.51,1,1
2024-01-14,alimentos,535,26.77,4,5.13,0,1
2024-01-15,alimentos,509,16.49,4,5.49,0,1
2024-01-16,alimentos,489,19.07,4,1.76,0,1
2024-01-17,alimentos,456,20.59,4,0.29,0,1
2024-01-18,alimentos,435,15.58,4,2.22,0,1
2024-01-19,alimentos,417,17.87,4,0.0,0,1
2024-01-20,alimentos,393,23.93,4,0.0,0,1
2024-01-21,alimentos,372,15.98,4,3.11,0,1
2024-01-22,alimentos,348,34.37,4,0.0,1,1
2024-01-23,alimentos,327,28.28,4,0.0,0,1
2024-01-24,alimentos,306,20.98,4,2.78,0,1
2024-01-25,alimentos,550,22.98,4,1.08,0,1
2024-01-26,alimentos,529,23.95,4,0.76,0,1
2024-01-27,alimentos,506,22.9,4,1.37,0,1
2024-01-28,alimentos,483,20.98,4,2.32,1,1
2024-01-29,alimentos,460,33.86,4,3.8,0,1
2024-01-30,alimentos,441,16.51,4,0.0,0,1
2024-01-31,alimentos,411,18.17,4,1.69,0,1
2024-02-01,alimentos,389,20.46,4,3.36,0,1
2024-02-02,alimentos,357,23.73,4,0.0,1,1
2024-02-03,alimentos,320,30.16,4,1.92,0,1
2024-02-04,alimentos,297,20.09,4,0.45,0,1
2024-02-05,alimentos,526,22.99,4,0.0,0,1
2024-02-06,alimentos,498,22.03,4,0.06,0,1
2024-02-07,alimentos,459,19.69,4,4.35,0,1
2024-02-08,alimentos,435,26.31,4,0.0,0,1
2024-02-09,alimentos,404,22.24,4,2.19,0,1
2024-02-10,alimentos,380,25.04,4,0.0,0,1
2024-02-11,alimentos,348,18.63,4,4.82,0,1
2024-02-12,alimentos,326,17.4,4,6.21,0,1
2024-02-13,alimentos,299,18.38,4,0.0,0,1
2024-02-14,alimentos,762,21.59,4,0.41,0,1
2024-02-15,alimentos,743,25.69,4,2.19,0,1
2024-02-16,alimentos,719,30.58,4,3.2,0,1
2024-02-17,alimentos,696,20.97,4,1.74,0,1
2024-02-18,alimentos,667,29.42,4,0.0,0,1
2024-02-19,alimentos,644,23.23,4,0.0,0,1
2024-02-20,alimentos,615,16.76,4,0.89,0,1
2024-02-21,alimentos,578,20.69,4,0.0,0,1
2024-02-22,alimentos,552,23.95,4,0.76,0,1
2024-02-23,alimentos,529,24.33,4,0.0,0,1
2024-02-24,alimentos,505,17.7,4,0.0,0,1
2024-02-25,alimentos,482,18.32,4,0.0,0,1
2024-02-26,alimentos,463,18.42,4,1.84,0,1
2024-02-27,alimentos,433,19.11,4,2.17,0,1
2024-02-28,alimentos,402,21.63,4,0.62,0,1
2024-02-29,alimentos,372,29.54,4,0.0,0,1
2024-03-01,alimentos,326,17.99,4,1.15,0,1
2024-03-02,alimentos,295,11.9,4,0.45,0,1
2024-03-03,alimentos,753,11.58,4,3.26,0,1
2024-03-04,alimentos,723,24.18,4,0.48,0,1
2024-03-05,alimentos,682,17.37,4,0.0,0,1
2024-03-06,alimentos,654,21.45,4,0.76,0,1
2024-03-07,alimentos,621,16.56,4,0.0,0,1
2024-03-08,alimentos,598,19.36,4,0.0,0,1
2024-03-09,alimentos,570,18.47,4,0.0,0,1
2024-03-10,alimentos,541,16.67,4,0.0,0,1
2024-03-11,alimentos,511,26.28,4,0.01,0,1
2024-03-12,alimentos,482,26.65,4,0.0,0,1
2024-03-13,alimentos,459,23.3,4,2.13,0,1
2024-03-14,alimentos,413,30.32,4,0.0,0,1
2024-03-15,alimentos,392,13.52,4,0.76,0,1
2024-03-16,alimentos,365,19.05,4,0.0,0,1
2024-03-17,alimentos,338,18.35,4,0.0,0,1
2024-03-18,alimentos,293,23.65,4,2.34,0,1
2024-03-19,alimentos,596,13.8,4,2.25,0,1
2024-03-20,alimentos,567,23.44,4,1.18,0,1
2024-03-21,alimentos,547,12.89,4,2.51,0,1
2024-03-22,alimentos,527,23.84,4,4.06,0,1
2024-03-23,alimentos,492,25.87,4,2.13,0,1
2024-03-24,alimentos,470,14.44,4,0.89,0,1
2024-03-25,alimentos,444,18.26,4,2.48,0,1
2024-03-26,alimentos,409,26.05,4,0.0,0,1
2024-03-27,alimentos,387,27.06,4,0.0,0,1
2024-03-28,alimentos,365,12.96,4,0.51,0,1
2024-03-29,alimentos,337,21.98,4,1.03,0,1
2024-03-30,alimentos,306,23.37,4,0.0,0,1
2024-03-31,alimentos,699,20.05,4,0.0,0,1
2024-04-01,alimentos,670,27.28,4,0.07,0,1
2024-04-02,alimentos,644,17.37,4,1.33,0,1
2024-04-03,alimentos,607,18.03,4,3.72,0,1
2024-04-04,alimentos,579,16.8,4,0.5,0,1
2024-04-05,alimentos,544,21.33,4,1.42,0,1
2024-04-06,alimentos,517,18.76,4,0.6,0,1
2024-04-07,alimentos,483,24.46,4,5.57,0,1
2024-04-08,alimentos,461,18.36,4,1.47,0,1
2024-04-09,alimentos,440,19.27,4,0.0,0,1
2024-04-10,alimentos,395,21.36,4,1.6,0,1
2024-04-11,alimentos,376,16.21,4,0.84,0,1
2024-04-12,alimentos,349,25.45,4,0.01,0,1
2024-04-13,alimentos,320,23.79,4,0.0,0,1
2024-04-14,alimentos,300,23.63,4,0.68,0,1
2024-04-15,alimentos,645,15.26,4,0.0,0,1
2024-04-16,alimentos,615,28.1,4,0.0,0,1
2024-04-17,alimentos,589,11.11,4,1.21,0,1
2024-04-18,alimentos,555,24.07,4,1.73,0,1
2024-04-19,alimentos,529,21.07,4,0.3,0,1
2024-04-20,alimentos,494,23.71,4,0.0,0,1
2024-04-21,alimentos,471,19.3,4,0.0,0,1
2024-04-22,alimentos,444,20.8,4,1.89,0,1
2024-04-23,alimentos,421,23.88,4,0.89,0,1
2024-04-24,alimentos,383,20.37,4,0.0,0,1
2024-04-25,alimentos,352,21.46,4,0.0,0,1
2024-04-26,alimentos,328,21.62,4,2.45,0,1
2024-04-27,alimentos,299,31.35,4,0.0,0,1
2024-04-28,alimentos,549,12.39,4,0.0,0,1
2024-04-29,alimentos,520,26.86,4,1.76,0,1
2024-04-30,alimentos,488,22.64,4,0.0,0,1
2024-05-01,alimentos,457,22.02,4,0.0,0,1
2024-05-02,alimentos,435,14.02,4,2.25,0,1
2024-05-03,alimentos,408,26.14,4,1.5,0,1
2024-05-04,alimentos,371,14.71,4,0.0,0,1
2024-05-05,alimentos,340,27.74,4,0.0,0,1
2024-05-06,alimentos,320,17.66,4,0.0,0,1
2024-05-07,alimentos,294,27.74,4,0.0,0,1
2024-05-08,alimentos,697,16.83,4,0.0,0,1
2024-05-09,alimentos,665,15.71,4,0.45,0,1
2024-05-10,alimentos,631,19.89,4,2.31,0,1
2024-05-11,alimentos,601,16.66,4,1.43,0,1
2024-05-12,alimentos,576,19.19,4,0.39,0,1
2024-05-13,alimentos,544,28.8,4,0.0,0,1
2024-05-14,alimentos,510,17.6,4,2.15,0,1
2024-05-15,alimentos,486,21.24,4,2.75,0,1
2024-05-16,alimentos,446,28.33,4,0.65,0,1
2024-05-17,alimentos,419,21.56,4,1.53,0,1
2024-05-18,alimentos,396,26.0,4,0.0,0,1
2024-05-19,alimentos,376,23.15,4,0.0,0,1
2024-05-20,alimentos,347,25.36,4,0.0,0,1
2024-05-21,alimentos,317,20.03,4,0.92,0,1
2024-05-22,alimentos,304,23.27,4,0.0,0,1
2024-05-23,alimentos,739,29.4,4,6.47,0,1
2024-05-24,alimentos,714,18.71,4,2.11,0,1
2024-05-25,alimentos,684,22.46,4,1.22,0,1
2024-05-26,alimentos,661,16.97,4,0.0,0,1
2024-05-27,alimentos,633,25.55,4,0.0,0,1
2024-05-28,alimentos,608,12.01,4,1.11,0,1
2024-05-29,alimentos,583,18.88,4,4.68,0,1
2024-05-30,alimentos,557,25.39,4,2.13,0,1
2024-05-31,alimentos,532,19.6,4,1.68,0,1
2024-06-01,alimentos,516,11.4,4,0.07,0,1
2024-06-02,alimentos,493,16.5,4,0.0,0,1
2024-06-03,alimentos,466,16.94,4,0.0,0,1
2024-06-04,alimentos,438,28.22,4,0.0,0,1
2024-06-05,alimentos,413,24.31,4,0.16,0,1
2024-06-06,alimentos,394,24.82,4,0.44,0,1
2024-06-07,alimentos,375,14.19,4,0.85,0,1
2024-06-08,alimentos,348,20.37,4,0.0,0,1
2024-06-09,alimentos,330,28.13,4,2.4,0,1
2024-06-10,alimentos,310,24.83,4,3.77,0,1
2024-06-11,alimentos,295,17.81,4,0.0,0,1
2024-06-12,alimentos,720,24.28,4,0.84,0,1
2024-06-13,alimentos,693,13.92,4,0.0,0,1
2024-06-14,alimentos,671,16.06,4,0.0,0,1
2024-06-15,alimentos,659,10.93,4,3.11,0,1
2024-06-16,alimentos,631,19.78,4,2.32,0,1
2024-06-17,alimentos,613,23.51,4,0.64,0,1
2024-06-18,alimentos,593,15.53,4,1.37,0,1
2024-06-19,alimentos,568,19.89,4,1.53,0,1
2024-06-20,alimentos,534,16.15,4,0.0,0,1
2024-06-21,alimentos,508,17.39,4,0.0,0,1
2024-06-22,alimentos,495,15.11,4,0.0,0,1
2024-06-23,alimentos,474,26.55,4,1.11,0,1
2024-06-24,alimentos,464,16.89,4,2.99,0,1
2024-06-25,alimentos,436,19.1,4,1.66,0,1
2024-06-26,alimentos,414,17.72,4,0.0,0,1
2024-06-27,alimentos,397,21.92,4,0.0,0,1
2024-06-28,alimentos,387,32.8,4,2.37,0,1
2024-06-29,alimentos,360,34.27,4,0.71,0,1
2024-06-30,alimentos,329,19.25,4,0.42,0,1
2024-07-01,alimentos,308,22.43,4,1.06,0,1
2024-07-02,alimentos,290,25.16,4,0.0,0,1
2024-07-03,alimentos,508,26.63,4,0.0,0,1
2024-07-04,alimentos,486,23.53,4,0.0,0,1
2024-07-05,alimentos,469,25.89,4,1.63,0,1
2024-07-06,alimentos,455,22.42,4,0.0,0,1
2024-07-07,alimentos,438,17.21,4,0.0,0,1
2024-07-08,alimentos,416,25.85,4,0.0,0,1
2024-07-09,alimentos,403,21.05,4,0.0,0,1
2024-07-10,alimentos,397,22.03,4,0.0,0,1
2024-07-11,alimentos,386,13.59,4,0.63,0,1
2024-07-12,alimentos,367,16.52,4,1.7,0,1
2024-07-13,alimentos,360,18.44,4,2.61,0,1
2024-07-14,alimentos,346,23.0,4,6.12,0,1
2024-07-15,alimentos,325,29.34,4,2.58,0,1
2024-07-16,alimentos,309,24.26,4,2.09,0,1
2024-07-17,alimentos,297,19.45,4,0.2,0,1
2024-07-18,alimentos,532,15.42,4,2.58,0,1
2024-07-19,alimentos,512,26.6,4,3.87,0,1
2024-07-20,alimentos,499,21.96,4,1.29,0,1
2024-07-21,alimentos,482,4.36,4,0.69,0,1
2024-07-22,alimentos,458,25.57,4,1.73,0,1
2024-07-23,alimentos,440,22.23,4,3.95,0,1
2024-07-24,alimentos,412,9.61,4,0.0,0,1
2024-07-25,alimentos,395,23.47,4,3.5,0,1
2024-07-26,alimentos,381,20.78,4,2.06,0,1
2024-07-27,alimentos,363,13.78,4,0.0,0,1
2024-07-28,alimentos,349,30.55,4,0.12,0,1
2024-07-29,alimentos,331,22.55,4,1.3,0,1
2024-07-30,alimentos,321,17.93,4,0.0,0,1
2024-07-31,alimentos,308,16.44,4,3.3,0,1
2024-08-01,alimentos,285,19.39,4,2.15,0,1
2024-08-02,alimentos,684,19.56,4,0.0,0,1
2024-08-03,alimentos,661,23.23,4,2.03,0,1
2024-08-04,alimentos,647,19.15,4,0.95,0,1
2024-08-05,alimentos,625,18.28,4,1.4,0,1
2024-08-06,alimentos,612,21.14,4,2.07,0,1
2024-08-07,alimentos,612,18.16,4,1.07,0,1
2024-08-08,alimentos,600,19.77,4,1.51,0,1
2024-08-09,alimentos,587,27.25,4,0.0,0,1
2024-08-10,alimentos,579,17.93,4,3.65,0,1
2024-08-11,alimentos,566,19.47,4,1.89,0,1
2024-08-12,alimentos,555,16.28,4,0.0,0,1
2024-08-13,alimentos,541,25.63,4,1.96,0,1
2024-08-14,alimentos,530,11.65,4,0.0,0,1
2024-08-15,alimentos,513,15.95,4,0.0,0,1
2024-08-16,alimentos,513,23.67,4,3.67,0,1
2024-08-17,alimentos,499,19.35,4,3.55,0,1
2024-08-18,alimentos,478,24.51,4,0.27,0,1
2024-08-19,alimentos,465,19.13,4,1.63,0,1
2024-08-20,alimentos,452,16.74,4,1.35,0,1
2024-08-21,alimentos,444,19.49,4,0.31,0,1
2024-08-22,alimentos,427,13.64,4,0.0,0,1
2024-08-23,alimentos,420,15.97,4,0.0,0,1
2024-08-24,alimentos,406,24.66,4,2.47,0,1
2024-08-25,alimentos,397,18.81,4,0.0,0,1
2024-08-26,alimentos,381,19.95,4,0.0,0,1
2024-08-27,alimentos,373,20.72,4,0.09,0,1
2024-08-28,alimentos,357,12.26,4,0.08,0,1
2024-08-29,alimentos,334,12.31,4,5.71,0,1
2024-08-30,alimentos,323,22.01,4,0.0,0,1
2024-08-31,alimentos,318,18.05,4,1.11,0,1
2024-09-01,alimentos,301,19.0,4,1.15,0,1
2024-09-02,alimentos,632,23.18,4,0.75,0,1
2024-09-03,alimentos,621,15.43,4,0.0,0,1
2024-09-04,alimentos,612,17.27,4,0.98,0,1
2024-09-05,alimentos,606,18.34,4,0.0,0,1
2024-09-06,alimentos,598,21.78,4,2.07,0,1
2024-09-07,alimentos,588,18.3,4,0.64,0,1
2024-09-08,alimentos,571,16.94,4,0.0,0,1
2024-09-09,alimentos,560,28.57,4,2.43,0,1
2024-09-10,alimentos,544,20.3,4,1.35,0,1
2024-09-11,alimentos,534,23.37,4,0.0,0,1
2024-09-12,alimentos,525,11.05,4,2.84,0,1
2024-09-13,alimentos,507,13.66,4,0.97,0,1
2024-09-14,alimentos,495,23.03,4,2.29,0,1
2024-09-15,alimentos,494,18.9,4,0.0,0,1
2024-09-16,alimentos,486,18.17,4,0.27,0,1
2024-09-17,alimentos,467,15.35,4,2.07,0,1
2024-09-18,alimentos,456,24.97,4,0.23,0,1
2024-09-19,alimentos,455,23.37,4,0.0,0,1
2024-09-20,alimentos,439,19.77,4,2.81,0,1
2024-09-21,alimentos,423,21.33,4,3.12,0,1
2024-09-22,alimentos,414,18.58,4,0.85,0,1
2024-09-23,alimentos,399,16.68,4,0.0,0,1
2024-09-24,alimentos,385,17.51,4,2.87,0,1
2024-09-25,alimentos,372,23.92,4,0.0,0,1
2024-09-26,alimentos,366,18.13,4,0.97,0,1
2024-09-27,alimentos,348,20.39,4,3.57,0,1
2024-09-28,alimentos,345,17.95,4,0.0,0,1
2024-09-29,alimentos,344,24.8,4,1.98,0,1
2024-09-30,alimentos,344,16.85,4,0.0,0,1
2024-10-01,alimentos,329,27.74,4,0.0,0,1
2024-10-02,alimentos,315,17.23,4,2.51,0,1
2024-10-03,alimentos,304,17.24,4,0.64,0,1
2024-10-04,alimentos,750,30.12,4,0.0,0,1
2024-10-05,alimentos,738,14.77,4,0.0,0,1
2024-10-06,alimentos,728,19.91,4,0.0,0,1
2024-10-07,alimentos,714,25.16,4,0.23,0,1
2024-10-08,alimentos,704,12.38,4,0.0,0,1
2024-10-09,alimentos,696,21.39,4,0.0,0,1
2024-10-10,alimentos,672,12.4,4,0.0,0,1
2024-10-11,alimentos,659,20.28,4,0.0,0,1
2024-10-12,alimentos,650,30.28,4,0.97,0,1
2024-10-13,alimentos,634,8.34,4,0.0,0,1
2024-10-14,alimentos,619,19.72,4,1.14,0,1
2024-10-15,alimentos,605,17.83,4,1.83,0,1
2024-10-16,alimentos,587,15.06,4,3.57,0,1
2024-10-17,alimentos,571,12.45,4,1.02,0,1
2024-10-18,alimentos,554,25.6,4,1.61,0,1
2024-10-19,alimentos,544,21.09,4,0.17,0,1
2024-10-20,alimentos,530,10.81,4,0.0,0,1
2024-10-21,alimentos,517,15.39,4,1.73,0,1
2024-10-22,alimentos,504,17.36,4,0.88,0,1
2024-10-23,alimentos,495,12.24,4,0.68,0,1
2024-10-24,alimentos,487,20.54,4,0.48,0,1
2024-10-25,alimentos,477,21.38,4,0.05,0,1
2024-10-26,alimentos,468,21.3,4,0.0,0,1
2024-10-27,alimentos,454,30.2,4,0.52,0,1
2024-10-28,alimentos,440,15.4,4,0.0,0,1
2024-10-29,alimentos,430,17.74,4,3.12,0,1
2024-10-30,alimentos,413,17.46,4,1.08,0,1
2024-10-31,alimentos,401,24.37,4,0.0,0,1
2024-11-01,alimentos,389,23.83,4,3.09,0,1
2024-11-02,alimentos,375,14.45,4,3.33,0,1
2024-11-03,alimentos,359,27.33,4,0.23,0,1
2024-11-04,alimentos,343,15.56,4,0.0,0,1
2024-11-05,alimentos,328,24.37,4,3.03,0,1
2024-11-06,alimentos,320,24.07,4,3.17,0,1
2024-11-07,alimentos,306,22.09,4,0.0,0,1
2024-11-08,alimentos,563,18.45,4,2.2,0,1
2024-11-09,alimentos,563,18.55,4,2.96,0,1
2024-11-10,alimentos,559,22.51,4,0.0,0,1
2024-11-11,alimentos,536,22.73,4,0.0,0,1
2024-11-12,alimentos,533,23.65,4,1.9,0,1
2024-11-13,alimentos,511,23.65,4,4.66,0,1
2024-11-14,alimentos,491,21.81,4,3.42,0,1
2024-11-15,alimentos,482,27.17,4,2.11,0,1
2024-11-16,alimentos,466,17.1,4,0.39,0,1
2024-11-17,alimentos,451,20.31,4,0.71,0,1
2024-11-18,alimentos,426,17.31,4,0.53,0,1
2024-11-19,alimentos,414,32.32,4,0.06,0,1
2024-11-20,alimentos,397,23.92,4,0.0,0,1
2024-11-21,alimentos,384,25.17,4,2.01,0,1
2024-11-22,alimentos,374,22.33,4,0.0,0,1
2024-11-23,alimentos,360,19.82,4,2.29,0,1
2024-11-24,alimentos,353,33.45,4,0.0,0,1
2024-11-25,alimentos,339,26.18,4,1.59,0,1
2024-11-26,alimentos,326,18.5,4,0.0,0,1
2024-11-27,alimentos,309,18.74,4,0.0,0,1
2024-11-28,alimentos,290,21.21,4,3.52,0,1
2024-11-29,alimentos,644,17.4,4,2.59,0,1
2024-11-30,alimentos,626,18.36,4,0.0,0,1
2024-12-01,alimentos,611,12.5,4,4.73,0,1
2024-12-02,alimentos,595,8.12,4,3.9,0,1
2024-12-03,alimentos,583,29.98,4,1.77,0,1
2024-12-04,alimentos,557,17.57,4,0.0,0,1
2024-12-05,alimentos,545,18.58,4,0.0,0,1
2024-12-06,alimentos,532,20.45,4,0.96,0,1
2024-12-07,alimentos,519,23.58,4,2.67,0,1
2024-12-08,alimentos,499,23.98,4,4.03,0,1
2024-12-09,alimentos,483,25.25,4,1.13,0,1
2024-12-10,alimentos,454,22.97,4,2.26,0,1
2024-12-11,alimentos,435,18.76,4,3.01,0,1
2024-12-12,alimentos,428,26.42,4,0.0,0,1
2024-12-13,alimentos,402,19.21,4,0.0,0,1
2024-12-14,alimentos,383,25.26,4,1.47,0,1
2024-12-15,alimentos,369,12.4,4,1.77,0,1
2024-12-16,alimentos,351,26.61,4,0.0,0,1
2024-12-17,alimentos,332,15.64,4,2.0,0,1
2024-12-18,alimentos,318,12.85,4,2.22,0,1
2024-12-19,alimentos,296,13.6,4,1.06,0,1
2024-12-20,alimentos,547,21.11,4,1.94,0,1
2024-12-21,alimentos,525,31.53,4,1.3,0,1
2024-12-22,alimentos,511,19.12,4,1.59,0,1
2024-12-23,alimentos,496,19.54,4,0.16,0,1
2024-12-24,alimentos,473,23.94,4,0.0,0,1
2024-12-25,alimentos,450,17.22,4,0.19,0,1
2024-12-26,alimentos,436,19.35,4,1.27,0,1
2024-12-27,alimentos,416,18.36,4,0.0,0,1
2024-12-28,alimentos,394,29.94,4,0.0,0,1
2024-12-29,alimentos,380,20.48,4,0.0,0,1
2024-12-30,alimentos,359,23.84,4,0.0,0,1
2024-01-01,alimentos,748,16.54,11,0.52,0,1
2024-01-02,alimentos,725,14.41,11,0.0,0,1
2024-01-03,alimentos,707,23.42,11,1.4,0,1
2024-01-04,alimentos,694,21.76,11,0.0,1,1
2024-01-05,alimentos,671,25.25,11,0.98,0,1
2024-01-06,alimentos,653,15.67,11,2.87,0,1
2024-01-07,alimentos,632,19.64,11,2.17,0,1
2024-01-08,alimentos,610,13.66,11,0.0,0,1
2024-01-09,alimentos,595,17.63,11,0.0,0,1
2024-01-10,alimentos,573,12.87,11,0.0,0,1
